"This is ridiculous, I'm so sick of this.",anger
I don't understand why you can't just listen to me,anger
Stop talking and listen to me for once.,anger
You're always so selfish,anger
I'm so sick of your constant complaining.,anger
I'm so angry I could cry right now.,anger
"You're always so critical, it's like you're trying to make me feel bad.",anger
"You're so selfish, it's like you only care about your own needs.",anger
"I'm at my wit's end with your constant complaining, just do something about it.",anger
"I'm so sick of your lying, it's unbelievable.",anger
You're just trying to provoke me.,anger
I've given you everything and this is the thanks I get?,anger
I'm so sick of always having to do everything myself.,anger
You're not even trying to understand me.,anger
I'm so angry I could scream at you right now.,anger
You're going to regret this for the rest of your life.,anger
You're always so selfish and it's really annoying,anger
"You're not even listening to me, you're just pretending to care.",anger
I hate the way you always get your way.,anger
I'm so sick of your constant disregard for my feelings.,anger
"You're always so critical, never offering any support.",anger
You're always so critical and never supportive.,anger
"This is unacceptable, I won't tolerate it.",anger
I'm so sick of always being the one to apologize.,anger
Why can't you ever be on my side?,anger
"I'm done talking to you, you're just not listening.",anger
I'll never forgive you for what you did.,anger
I can't believe you forgot my birthday again.,anger
I've had it up to here with your excuses.,anger
"You're just like your father, always lying",anger
"I'm at my wit's end, you're always so uncooperative",anger
"You're so inconsiderate, always thinking only of yourself.",anger
I don't know why I even bother talking to you.,anger
"You're always so late, it's really frustrating.",anger
I'm sick and tired of your excuses,anger
"This is the last straw, I've had enough.",anger
I'm done with your lies and broken promises,anger
I'm sick and tired of always having to deal with your incompetence.,anger
"That's it, I've finally had enough of",anger
You're always making me feel like I'm not good enough.,anger
"That's it, I've finally had enough of your lies.",anger
I'm at my wit's end with you.,anger
"How could you do that to me, I thought I could trust you.",anger
I'm sick of your nonsense.,anger
I'm so angry I could scream right now.,anger
You're just using me for your own gain,anger
I will never forgive you for what you did.,anger
You're driving me crazy,anger
I'm done with your lies and broken promises.,anger
"I'm at the end of my rope, deal with it.",anger
You're going to regret messing with me.,anger
I'm so tired of your constant nagging,anger
"You're always late, can't you ever be on time for once?",anger
You're impossible to deal with.,anger
"You're always so critical, you never say anything nice",anger
"This is all your fault, don't try to deny it.",anger
"You're always so critical, it's like you're trying to make me feel bad",anger
You're a complete disappointment.,anger
I'm so sick of this,anger
Why do you always have to be so selfish?,anger
"I hate it when you do this, it's always the same.",anger
I'm sick of your excuses.,anger
"I've had enough of your excuses, just fix it",anger
"You're going to regret this, just you wait",anger
"I'm so fed up with your excuses, I need something better than that",anger
I'm at my wit's end with your nonsense.,anger
How could you be so inconsiderate?,anger
"He's just a lazy bum, always slacking off.",anger
You're always so lazy and it's really unfair,anger
"This is ridiculous, I'm leaving",anger
I don't know why you always have to be so inconsiderate,anger
"This is ridiculous, can't you just make it right?",anger
You're impossible to deal with,anger
I can't believe you did that again.,anger
This is getting out of hand.,anger
"I know you're doing this on purpose, you're just trying to annoy me.",anger
I'm so tired of your constant demands.,anger
I've had it up to here with your lack of effort.,anger
Why do you always have to be so late? It's so frustrating.,anger
I'm so sick of your excuses.,anger
"You're so lazy and never do anything to help, it's like you're trying to make me do everything myself",anger
"You're always so right, and I'm always so wrong, it's frustrating.",anger
You never listen to what I have to say,anger
"I'm at my wit's end, I've had enough.",anger
I'm so tired of your constant nagging.,anger
I'm so tired of always being the one who has to fix everything.,anger
You're going to regret what you did.,anger
"You're just like your father, always so selfish",anger
"Stupid mistake, that's all it is",anger
"You're just trying to make me look bad, aren't you?",anger
How could you be so careless?,anger
You're just trying to get out of responsibility,anger
Why do you always have to be so difficult,anger
I am so sick and tired of always being late for work.,anger
You always get your way and never listen to me.,anger
"You're just like all the others, always belittling me.",anger
"I'm so sick of your excuses, just be honest.",anger
"I'm at my wit's end, I can't take this anymore.",anger
This is a total waste of time.,anger
"I'm sick of your excuses, just do something about it.",anger
"You're always so critical, can't you just be supportive for once?",anger
"I'm tired of your lies, I won't believe a word you say.",anger
You're just using me for your own gain and it hurts,anger
"You're always so selfish, never thinking about anyone else.",anger
"You're so insensitive, you never think about how your words might hurt someone.",anger
You never listen to what I have to say.,anger
"I'm done with your games, stop playing with my emotions and be honest with me.",anger
You're never there for me when I need you.,anger
"I'm at my wit's end, I don't know how much longer I can deal with your behavior.",anger
I'm tired of being treated like a doormat.,anger
"I'm sick of your excuses, just admit you're wrong",anger
Can't you just leave me alone for one minute without bothering me?,anger
I'm done with your lies,anger
Why do you always have to be so irresponsible?,anger
I'm sick and tired of your constant complaining.,anger
I hate how you always make me feel like I'm not good enough.,anger
"You're just trying to manipulate me, aren't you?",anger
"You're going to regret what you did, just you wait and see.",anger
You're always so unfair.,anger
Why do you always have to make things so difficult for me?,anger
Why did you have to go and ruin everything?,anger
I'm at my wit's end with your constant mistakes.,anger
You're always so late.,anger
"You're not even trying to make me happy, are you?",anger
You're always making fun of my friends.,anger
I'm sick of your constant complaining about everything.,anger
You're never satisfied with anything I do.,anger
Can't you ever do anything right?,anger
You're always leaving your dirty socks on the floor.,anger
You always do this to me,anger
I am at my wit's end with your behavior.,anger
You never listen to me.,anger
Your behavior is unacceptable.,anger
"You're always late, it's like you don't respect my time.",anger
You're going to regret the day you messed with me.,anger
"You're so selfish, thinking only about yourself",anger
"You're always so late, it's like you don't care about my time.",anger
"I'm so tired of your constant complaining, can't you just be grateful for what you have?",anger
Your constant arguing is driving me crazy,anger
Don't even get me started on that,anger
Can't you see that your behavior is hurting me?,anger
"I hate it when you do that, it's just so infuriating.",anger
"You're always so late, it's like you don't care about anyone else's time.",anger
This is all just a big waste of time.,anger
Why do you always have to be so controlling and never listen to what I want?,anger
I'm so sick of always having to clean up after you,anger
Can't you just do what I ask for once?,anger
I don't know why you always have to make things so hard.,anger
You're just trying to get attention from our parents.,anger
I'm tired of being bossed around all the time.,anger
"I'm fed up with your constant whining, just shut up already.",anger
"You're just like your father, always so arrogant",anger
I'm at my wit's end with your constant complaining,anger
Get out of my way.,anger
You're always blaming me for everything.,anger
I'm so sick of your constant lying.,anger
You're always late,anger
I'm at my wit's end with your carelessness.,anger
"This is ridiculous, can't you just get it right for once?",anger
You're always so dismissive and never take my feelings into account,anger
"You're so unfair, you always get what you want and I never get anything.",anger
"You're just being ridiculous, there's no sense in this.",anger
"You're so unfair, always expecting everyone else to adjust to your mood.",anger
I'm sick of your constant whining.,anger
"You're always so critical, it's like you're trying to make me feel bad about myself.",anger
I'm so fed up with your excuses,anger
Don't even get me started on your so-called friends.,anger
"I'm at my wit's end with you, your constant mistakes are driving me crazy.",anger
Get your hands off me,anger
My brother always does this to me and I'm sick of it.,anger
"You're so quick to judge others, but you never take the time to look in the mirror and see your own flaws.",anger
Can't you just listen to me for once?,anger
"I'm so angry about what happened yesterday, it's still bothering me",anger
I'm at my wit's end with your lack of consideration.,anger
Why do you always have to be so unfair?,anger
I'm sick of your lies.,anger
I cannot believe you did this to me.,anger
You're crazy if you think that's okay,anger
"You're always so selfish, thinking only of yourself.",anger
I do not know why I even bother trying to talk to you.,anger
"How could you do this to me, after everything I've done for you?",anger
You're always leaving me to deal with everything on my own.,anger
"You're never happy with anything I do, it's like you're trying to make me fail",anger
You're always so critical and it's really hurtful,anger
Your careless behavior is going to get you into trouble,anger
"I'm so tired of your constant nagging, just leave me alone",anger
"You're just like your father, always lying.",anger
This is the last straw,anger
"You're impossible, you never listen to me",anger
You're just like your father.,anger
"You're always so critical, why can't you just give me some constructive feedback instead of tearing me down.",anger
I'm so tired of your constant complaining.,anger
I will never forgive you for this.,anger
You're always so selfish and never consider anyone else's feelings,anger
You never listen to me when I try to talk to you.,anger
You're going to pay for this.,anger
"I don't want to hear your excuses, just fix the problem.",anger
"This traffic is ridiculous, it's wasting my time.",anger
You're a total failure,anger
You're not listening to me,anger
"I don't believe you, you're just making this up",anger
That's not fair,anger
You're always late,anger
You're the reason I'm so unhappy.,anger
You're going to pay for what you did to me.,anger
You're not even trying.,anger
"You're so unfair, always playing favorites.",anger
I won't stand for this,anger
You're never there for me.,anger
You're just trying to manipulate me again.,anger
I'm sick of your constant whining and complaining.,anger
Stop whining and take responsibility for your mistakes.,anger
"You're supposed to be my friend, not my enemy.",anger
"I'm tired of being treated like this, it's unfair.",anger
"I'm so tired of your selfish behavior, consider others for once",anger
I'm sick of your lies and deceit,anger
"You're always late, it's so frustrating.",anger
You're not even trying anymore.,anger
I can't believe they did this to me.,anger
Why can't you just be honest with me?,anger
Stop interrupting me when I'm trying to talk.,anger
You always have to make things difficult.,anger
Get out of my way,anger
Why do you always have to be so inconsiderate?,anger
"You're so thoughtless, you never consider how your actions affect me",anger
"I'm so angry at you right now, I don't know how we're still in a relationship.",anger
I've had it up to here with your excuses,anger
You're always putting your own needs above everyone else's.,anger
I'm so angry that I don't know what to do.,anger
"I'm done with this conversation, I'm out of here.",anger
Why do you always have to be so stubborn and never listen to me?,anger
You never take the time to listen to what I have to say.,anger
"This is a disaster, you've ruined everything",anger
"You're just trying to get attention, aren't you?",anger
You're always causing trouble.,anger
"You're just like your father, always so selfish and inconsiderate.",anger
Can't you ever just do what I ask you to do?,anger
"I'm so angry at how you're treating me, like I'm nothing",anger
You're just trying to get out of this conversation.,anger
I'm so angry at how you've treated me lately.,anger
You're really getting on my nerves.,anger
How could you do this to me?,anger
Can't you just be honest with me for once?,anger
Can't you see I'm busy and I don't have time for this nonsense?,anger
"I'm so fed up, I've had it up to here with your nonsense",anger
"You're so selfish, you only think about yourself.",anger
"You're always late, you never care about anyone else's time.",anger
You're always so late,anger
"You're always so selfish, never considering others.",anger
"This is ridiculous, I'm not going to take it anymore.",anger
I can't believe you did that.,anger
Why do you always have to be so stubborn?,anger
"You're just like your dad, always so selfish.",anger
Your selfishness is driving me crazy.,anger
"I've had enough of your complaining, do something about it instead of just talking",anger
"You're never there when I need you, and it hurts",anger
"You're so selfish and only care about yourself, it's disgusting",anger
You always have to have your way,anger
"You're just being stubborn, and I'm not going to deal with it.",anger
I'm so angry I could scream at the top of my lungs.,anger
"I thought we were better than this, but I guess I was wrong.",anger
"You're not even listening to me, just pretend you care",anger
I'm so sick of always being the one who has to fix everything around here.,anger
"I'm at my wit's end, your behavior is unacceptable.",anger
Don't you ever listen to me?,anger
I've had enough of your nonsense,anger
"You're really going to regret this, you know that.",anger
"This is ridiculous, we're never going to get out of here.",anger
I'm sick of your constant complaining,anger
You're never there when I need you.,anger
"I'm so angry with you right now, I don't know what I'm going to do.",anger
Don't pretend you don't know what's going on.,anger
You're ruining my life with your selfishness.,anger
I'll never forgive you for this.,anger
I'm so fed up with your lack of effort,anger
You're ruining my life,anger
"I don't know why I even bother with you, you're always so ungrateful.",anger
"You're always so critical, can't you just be nice?",anger
"I'm so sick of hearing your lies, it's disgusting.",anger
You're always late.,anger
"I've tried to be patient, but your constant mistakes are driving me crazy, stop making them",anger
"You're just like your father, always causing trouble.",anger
"I'm sick and tired of your lies, stop lying to me now",anger
"This is all your fault, you're the one who messed everything up.",anger
I wish you would just be honest for once.,anger
"You're always so condescending, it makes me furious.",anger
You always have to be right and never consider that I might be right too.,anger
"That's it, I've had enough",anger
I don't know why I even bother with you.,anger
I'm furious that you didn't keep your promise.,anger
That's so unfair,anger
"You're always so selfish, you never think about others",anger
You're always so unfair,anger
You're always putting your own needs above mine.,anger
I've had enough of your nonsense.,anger
I'm so angry about how things have been going lately.,anger
I've had it up to here with your constant complaining,anger
I hate the way you always do this.,anger
I'm so tired of your lies.,anger
You're always so insensitive to others' feelings,anger
I don't know why you have to be so inconsiderate.,anger
"I'm so tired of your lies, I don't know why I even bother.",anger
"I've had it up to here with your excuses, just do something already.",anger
"I'm so angry with you right now, I don't know how much more I can take.",anger
I'm so fed up with your constant criticism,anger
"This is all because of you, you know",anger
I'm not going to take this,anger
"I'm so sick of your excuses, just do something",anger
You're always late and it's getting old.,anger
"You're never satisfied, no matter how hard I try.",anger
"That's it, I've had enough of your lies",anger
I'm so angry that I don't know how to express it.,anger
"I'm so angry at you right now, I can't even think straight",anger
You're always late and never consider how it affects me.,anger
"You're not listening to me, you're just pretending to understand.",anger
You're just trying to get attention by being so dramatic.,anger
I've had it up to here with your constant criticism.,anger
You're always so quick to point out my mistakes but never acknowledge yours.,anger
"You're just like your father, so arrogant",anger
"I'm at my wit's end, you're driving me crazy",anger
I'm at my wit's end with your constant whining.,anger
You're just trying to get a reaction out of me.,anger
I'm so sick of your lies and broken promises.,anger
"You're just like your father, always so arrogant.",anger
"You're not even sorry, are you?",anger
I don't believe what I'm hearing,anger
"You're always so selfish, never thinking about others.",anger
"You're always late, it's so annoying.",anger
You're always so critical.,anger
I'm sick and tired of your constant lying.,anger
You're always so late and it's so frustrating.,anger
This is all your fault.,anger
I am so angry at you right now,anger
"You're always playing games with me, never taking anything seriously",anger
I cannot believe what you just did.,anger
How could you do such a thing?,anger
This is all your fault and I'm not going to forget it.,anger
"You're so unfair, always getting your way",anger
I'm so mad at you right now,anger
You're always so quick to blame someone else when things go wrong.,anger
You're the most selfish person I know and I hate it.,anger
You're a liar,anger
I'm so tired of your excuses.,anger
I'm so tired of being pushed around by you.,anger
You're just being lazy and don't want to help.,anger
I'm so tired of your lies and deceit,anger
I'm at my wit's end with your constant whining and complaining.,anger
Why do you always have to make things so complicated?,anger
I'm so sick of your lies.,anger
"You're just a big baby, always throwing a tantrum.",anger
I knew I should have stayed away from you.,anger
Can't you just listen to me for once without interrupting?,anger
You're always so unfair and never consider anyone else's feelings.,anger
Why did you have to go and do that?,anger
You're so unfair and unjust.,anger
You're supposed to be my friend.,anger
I'm so angry at you for not being there for me when I needed you.,anger
"I'm so tired of your lies, just tell the truth",anger
You're impossible.,anger
How could you be so thoughtless?,anger
I hate it when you do that,anger
I hate it when you talk down to me like that,anger
"I'm done with your games, just leave me alone.",anger
I'm fed up with your constant complaining.,anger
This is all because of your carelessness.,anger
You're going to regret this.,anger
"I'm so disappointed in you, I thought you were better than that.",anger
You're always late and it's so frustrating,anger
I'm at my wit's end with your nonsense,anger
"You're so selfish, always thinking about yourself",anger
"How could you do this to me, it's unbelievable",anger
"I'm sick of your lies, just stop it now.",anger
Why do you always have to make things difficult?,anger
"I'm so fed up with your constant lying, I've had enough.",anger
"You're always so selfish, it's like you only care about yourself.",anger
You always have to make everything about yourself.,anger
"I'm so angry that you lied to me, how could you do that?",anger
I can't believe you did that and now I'm in trouble,anger
"You're a total failure, you'll never amount to anything.",anger
You're late again,anger
I'm so frustrated with our conversation,anger
Why did you have to do that?,anger
This is not the first time you have let me down.,anger
"I've had it up to here with your excuses, now do something about it",anger
You're always so critical and never supportive,anger
I'm so sick of your excuses,anger
You're not even trying to make an effort to understand me.,anger
How could you do that to me?,anger
"I'm sick of your constant nagging, just let me do my own thing.",anger
You're always playing games with me,anger
I don't know how you can sleep at night after what you did.,anger
You're always making excuses for your brother's mistakes.,anger
I'm at my wit's end with your behavior.,anger
I've had it up to here with your constant interruptions.,anger
Why did you do that to me?,anger
"I'm so angry, I could scream, you're driving me crazy.",anger
I can't believe you lied to me again.,anger
This is all because of your mistake,anger
I'm so sick of your always having to be right.,anger
I'm so sick of your lies and broken promises,anger
I'm so angry that I don't know how to deal with it.,anger
You're a complete waste of time.,anger
I'm sick and tired of always being ignored.,anger
You're the last person I want to deal with.,anger
"That's it, I've had enough of your lies.",anger
This is completely unfair.,anger
"You're always so late, it's unbelievable.",anger
Can't you do anything right for once?,anger
I'm so fed up with your constant nagging.,anger
I hate it when people assume I can do something just because I'm a woman.,anger
"This is all your fault, you know that",anger
I hate it when people don't listen to me.,anger
"This is all your fault, you know that.",anger
"I'm done with this, I'm not going to deal with this anymore.",anger
"You're always so selfish, never thinking about how your actions affect others.",anger
You are impossible to talk to when you're in one of your moods.,anger
You're just being obstinate and refusing to see sense.,anger
"You're just trying to hurt me, aren't you?",anger
I'm at my wit's end with your excuses.,anger
You are impossible to deal with,anger
"You're always so late, it's so frustrating.",anger
You're just trying to make me look bad in front of everyone.,anger
I'm so angry I could scream,anger
You're a total failure.,anger
How could you do that to me?,anger
This is ridiculous.,anger
I'm tired of being treated like this.,anger
I'm so angry about how you treated me last night,anger
"You're a lazy good-for-nothing, always expecting others to do",anger
I'm so angry right now.,anger
I'm so angry I could scream,anger
I've had it up to here with your constant nagging.,anger
"This is ridiculous, can't you see that?",anger
"I'm so sick of your excuses, just take responsibility for your actions.",anger
You're always getting in my way.,anger
You're always playing video games instead of helping me.,anger
I'm furious with you right now.,anger
I'm at my breaking point with your constant nagging,anger
Why did you do that?,anger
You're never there for me when I need you,anger
"I'm so sick of your excuses, just do your job.",anger
You're just trying to manipulate me.,anger
You're always late and it's getting on my nerves.,anger
Can't you just listen to what I have to say without interrupting me?,anger
Can't you just do something for once instead of leaving it all up to me?,anger
Can't you see I'm trying to concentrate?,anger
Your constant belittling is really affecting my self-esteem.,anger
You're ruining my life.,anger
"This is all your fault, you're so careless",anger
Why do you always have to be so late?,anger
"This is ridiculous, I'm not going to stand for it",anger
You are so clueless for thinking that's okay.,anger
"Your excuses are ridiculous, I know you're just trying to get out of helping.",anger
"I've told you a million times, don't touch that",anger
You're always causing problems.,anger
I'm so frustrated with your lack of responsibility.,anger
This is totally unfair,anger
I'm so angry I don't know what to do.,anger
I'm fed up with your constant whining.,anger
"You're not listening to me, you never do.",anger
I'm at my wit's end with your constant complaining.,anger
I don't know why you always have to make things difficult for me.,anger
"You're always so critical, it's like you're trying to make me fail.",anger
"That's it, I've had enough.",anger
You're just trying to make me feel bad about myself.,anger
"I've had enough of your disrespect, apologize now",anger
You're not even trying to make things better.,anger
"You're so arrogant, thinking you're always right and never willing to listen to others.",anger
I hate this place,anger
"You're always so condescending, like you know everything.",anger
"You're always so quick to blame me for everything, but never take responsibility for your own actions",anger
You're always so quick to judge me,anger
"You're always so critical, never giving me a chance to explain myself.",anger
"You're just like all the others, always so self-centered.",anger
I am so fed up with this situation.,anger
"I've had enough of your lies, stop it now.",anger
Why can't you just leave me alone?,anger
"You're being really unfair, I don't like it.",anger
"You always get your way, it's like you think you're above the law.",anger
"I'm so tired of your lies, just stop lying already.",anger
"Why do you always have to make things so difficult, can't you just make it easy for once.",anger
"I'm so sick of these people, always complaining.",anger
I'm so fed up with your lack of consideration for others,anger
That's not fair at all.,anger
I'm so tired of your constant criticism.,anger
I'm so angry right now,anger
Why do you always have to make things so difficult?,anger
"Just get out of my sight, I can't take your nonsense anymore.",anger
I'm at my wit's end with your nonsense,anger
Can't you just admit when you're wrong for once?,anger
"I'm so angry I could scream, you're always so inconsiderate",anger
"You're wrong, and you know it",anger
"I'm done talking to you, you're just not listening to me.",anger
"This is ridiculous, just stop it.",anger
"You're just like your father, selfish and uncaring.",anger
Why do you always have to make everything about yourself?,anger
Leave me alone.,anger
You're worthless and I'm done with you.,anger
You're just trying to get out of doing your part.,anger
I'm so angry with you right now.,anger
You're just trying to make me look bad,anger
"That's it, I've had it with you.",anger
"This is ridiculous, I'm not going to stand for it.",anger
This is ridiculous,anger
You're always making excuses and I'm sick of it,anger
You're really pushing my buttons right now.,anger
"You're always so selfish, never thinking about me",anger
"You're always so late, it's ridiculous",anger
I'm sick of always having to clean up after you,anger
"You're supposed to be my partner, not my enemy.",anger
Can't you just leave me alone?,anger
"Can't you see that I'm trying to help you, but you never listen?",anger
You always do this to me.,anger
I'm at my wit's end with all these unmet expectations.,anger
I'm sick of your lies,anger
