q1,q2,q3,q4,lead,d1,d2,d3,d4,distance,spot,play
0,1,0,0,0.616666667,0,0,1,0,2.9,0.434343434,MEDIUM PASS
0,1,0,0,0.616666667,0,0,0,1,1.6,0.303030303,FIELD_GOAL
0,1,0,0,0.616666667,1,0,0,0,1,0.727272727,RUSH
0,1,0,0,0.616666667,0,1,0,0,0.1,0.636363636,RUSH
0,1,0,0,0.616666667,0,0,1,0,0.2,0.646464646,MEDIUM PASS
0,1,0,0,0.616666667,1,0,0,0,1,0.545454545,RUSH
0,1,0,0,0.616666667,1,0,0,0,1,0.424242424,RUSH
0,1,0,0,0.616666667,0,1,0,0,0.1,0.333333333,RUSH
0,1,0,0,0.616666667,1,0,0,0,1,0.232323232,RUSH
0,1,0,0,0.616666667,0,1,0,0,0.8,0.212121212,MEDIUM PASS
0,1,0,0,0.675,1,0,0,0,0.1,0.01010101,FIELD_GOAL
0,0,1,0,0.675,1,0,0,0,1,1,RUSH
0,0,1,0,0.675,0,1,0,0,0.8,0.97979798,SHORT PASS
0,0,1,0,0.675,0,0,1,0,0.8,0.97979798,SHORT PASS
0,0,1,0,0.675,0,0,0,1,0.8,0.97979798,PUNT
0,0,1,0,0.616666667,1,0,0,0,1,0.757575758,SHORT PASS
0,0,1,0,0.616666667,0,1,0,0,0.3,0.686868687,RUSH
0,0,1,0,0.616666667,0,0,1,0,0.1,0.666666667,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.646464646,LONG PASS
0,0,1,0,0.616666667,1,0,0,0,1,0.414141414,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.1,0.323232323,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.212121212,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.4,0.151515152,RUSH
0,0,1,0,0.616666667,0,0,1,0,0.5,0.161616162,SHORT PASS
0,0,1,0,0.616666667,0,0,0,1,0.5,0.161616162,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.575757576,SHORT PASS
0,0,1,0,0.616666667,0,1,0,0,0.8,0.555555556,MEDIUM PASS
0,0,1,0,0.616666667,1,0,0,0,1,0.373737374,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.6,0.333333333,MEDIUM PASS
0,0,1,0,0.616666667,1,0,0,0,1,0.171717172,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.3,0.101010101,RUSH
0,0,1,0,0.616666667,1,0,0,0,0.5,0.050505051,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.1,0.01010101,RUSH
0,0,1,0,0.675,1,0,0,0,1,0.505050505,MEDIUM PASS
0,0,1,0,0.675,1,0,0,0,1,0.343434343,SHORT PASS
0,0,1,0,0.675,0,1,0,0,0.7,0.313131313,RUSH
0,0,0,1,0.675,1,0,0,0,1,0.171717172,RUSH
0,0,0,1,0.675,0,1,0,0,0.2,0.090909091,RUSH
0,0,0,1,0.675,1,0,0,0,0.4,0.04040404,RUSH
0,0,0,1,0.675,0,1,0,0,0.1,0.01010101,RUSH
0,0,0,1,0.733333333,1,0,0,0,1,0.444444444,RUSH
0,0,0,1,0.733333333,0,1,0,0,0.6,0.404040404,RUSH
0,0,0,1,0.733333333,0,0,1,0,0.4,0.383838384,RUSH
0,0,0,1,0.733333333,0,0,0,1,0.1,0.353535354,RUSH
0,0,0,1,0.733333333,1,0,0,0,1,0.333333333,RUSH
0,0,0,1,0.733333333,0,1,0,0,0.1,0.242424242,RUSH
0,0,0,1,0.733333333,1,0,0,0,1,0.212121212,RUSH
0,0,0,1,0.733333333,0,1,0,0,0.3,0.141414141,RUSH
0,0,0,1,0.733333333,0,0,1,0,0.2,0.131313131,SHORT PASS
0,0,0,1,0.733333333,0,0,0,1,0.2,0.131313131,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.878787879,SHORT PASS
1,0,0,0,0.5,0,1,0,0,1,0.878787879,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.727272727,RUSH
1,0,0,0,0.5,0,1,0,0,1.1,0.737373737,RUSH
1,0,0,0,0.5,0,0,1,0,0.7,0.696969697,MEDIUM PASS
1,0,0,0,0.5,1,0,0,0,1,0.565656566,RUSH
1,0,0,0,0.5,0,1,0,0,0.6,0.525252525,SHORT PASS
1,0,0,0,0.5,0,0,1,0,0.6,0.525252525,SHORT PASS
1,0,0,0,0.5,0,0,0,1,0.7,0.535353535,PUNT
1,0,0,0,0.5,1,0,0,0,0.5,0.868686869,LONG PASS
1,0,0,0,0.5,1,0,0,0,1,0.595959596,SHORT PASS
1,0,0,0,0.5,0,1,0,0,0.2,0.515151515,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.333333333,SHORT PASS
1,0,0,0,0.5,0,1,0,0,0.3,0.262626263,RUSH
1,0,0,0,0.5,0,0,1,0,0.3,0.262626263,SHORT PASS
1,0,0,0,0.5,0,0,0,1,0.3,0.262626263,SHORT PASS
1,0,0,0,0.558333333,1,0,0,0,1,0.646464646,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.4,0.585858586,RUSH
1,0,0,0,0.558333333,0,0,1,0,2,0.747474747,SHORT PASS
1,0,0,0,0.558333333,0,0,0,1,2,0.747474747,PUNT
0,1,0,0,0.533333333,1,0,0,0,1,0.727272727,SHORT PASS
0,1,0,0,0.475,1,0,0,0,1,0.757575758,RUSH
0,1,0,0,0.475,0,1,0,0,1.1,0.767676768,SHORT PASS
0,1,0,0,0.475,0,0,1,0,1.1,0.767676768,RUSH
0,1,0,0,0.475,0,0,0,1,0.6,0.717171717,PUNT
0,1,0,0,0.475,1,0,0,0,1,0.757575758,SHORT PASS
0,1,0,0,0.475,0,1,0,0,0.1,0.666666667,RUSH
0,1,0,0,0.475,0,0,1,0,0.2,0.676767677,SHORT PASS
0,1,0,0,0.475,1,0,0,0,1,0.595959596,RUSH
0,1,0,0,0.475,0,1,0,0,0.3,0.525252525,RUSH
0,1,0,0,0.475,0,0,1,0,0.4,0.535353535,SHORT PASS
0,1,0,0,0.508333333,1,0,0,0,1,0.777777778,RUSH
0,1,0,0,0.508333333,0,1,0,0,0.3,0.707070707,RUSH
0,1,0,0,0.508333333,1,0,0,0,1,0.494949495,RUSH
0,1,0,0,0.508333333,0,1,0,0,0.5,0.444444444,RUSH
0,1,0,0,0.508333333,1,0,0,0,1,0.393939394,RUSH
0,1,0,0,0.508333333,0,1,0,0,0.9,0.383838384,RUSH
0,1,0,0,0.508333333,1,0,0,0,1,0.151515152,RUSH
0,1,0,0,0.508333333,0,1,0,0,0.7,0.121212121,RUSH
0,1,0,0,0.508333333,0,0,1,0,0.5,0.101010101,SHORT PASS
0,1,0,0,0.566666667,1,0,0,0,1,0.626262626,LONG PASS
0,1,0,0,0.566666667,1,0,0,0,1,0.202020202,RUSH
0,1,0,0,0.566666667,0,1,0,0,0.6,0.161616162,SHORT PASS
0,0,1,0,0.625,1,0,0,0,1,0.757575758,LONG PASS
0,0,1,0,0.625,1,0,0,0,1,0.464646465,RUSH
0,0,1,0,0.625,0,1,0,0,1.1,0.474747475,SHORT PASS
0,0,1,0,0.625,0,0,1,0,0.7,0.434343434,RUSH
0,0,1,0,0.625,0,0,0,1,2,0.565656566,PUNT
0,0,1,0,0.575,1,0,0,0,1,0.616161616,RUSH
0,0,1,0,0.575,0,1,0,0,0.6,0.575757576,RUSH
0,0,1,0,0.55,1,0,0,0,1,0.757575758,LONG PASS
0,0,1,0,0.55,1,0,0,0,1,0.333333333,RUSH
0,0,1,0,0.55,0,1,0,0,0.9,0.323232323,SHORT PASS
0,0,1,0,0.55,0,0,1,0,0.9,0.323232323,SHORT PASS
0,0,1,0,0.55,0,0,0,1,0.9,0.323232323,MEDIUM PASS
0,0,1,0,0.55,1,0,0,0,1,0.212121212,RUSH
0,0,1,0,0.55,0,1,0,0,0.5,0.161616162,RUSH
0,0,1,0,0.55,0,0,1,0,0.4,0.151515152,MEDIUM PASS
0,0,1,0,0.55,1,0,0,0,0.1,0.01010101,RUSH
0,0,1,0,0.608333333,1,0,0,0,1,0.525252525,SHORT PASS
0,0,1,0,0.608333333,0,1,0,0,1,0.525252525,MEDIUM PASS
0,0,1,0,0.608333333,1,0,0,0,1,0.414141414,RUSH
0,0,1,0,0.608333333,0,1,0,0,1.7,0.484848485,MEDIUM PASS
0,0,1,0,0.608333333,1,0,0,0,1,0.282828283,RUSH
0,0,1,0,0.608333333,0,1,0,0,0.9,0.272727273,SHORT PASS
0,0,1,0,0.608333333,1,0,0,0,1.5,0.181818182,RUSH
0,0,1,0,0.608333333,0,1,0,0,0.1,0.04040404,RUSH
0,0,0,1,0.666666667,1,0,0,0,1,0.545454545,RUSH
0,0,0,1,0.666666667,0,1,0,0,0.4,0.484848485,RUSH
0,0,0,1,0.666666667,0,0,1,0,0.2,0.464646465,SHORT PASS
0,0,0,1,0.666666667,0,0,0,1,0.2,0.464646465,PUNT
0,0,0,1,0.666666667,1,0,0,0,1,0.676767677,RUSH
0,0,0,1,0.666666667,0,1,0,0,0.8,0.656565657,RUSH
0,0,0,1,0.666666667,0,0,1,0,0.6,0.636363636,MEDIUM PASS
0,0,0,1,0.666666667,1,0,0,0,1,0.434343434,RUSH
0,0,0,1,0.666666667,1,0,0,0,1,0.323232323,RUSH
0,0,0,1,0.666666667,0,1,0,0,0.8,0.303030303,MEDIUM PASS
0,0,0,1,0.666666667,1,0,0,0,1,0.181818182,RUSH
0,0,0,1,0.666666667,0,1,0,0,0.8,0.161616162,RUSH
0,0,0,1,0.666666667,0,0,1,0,0.5,0.131313131,RUSH
0,0,0,1,0.666666667,0,0,0,1,0.2,0.101010101,FIELD_GOAL
0,0,0,1,0.691666667,1,0,0,0,1,0.97979798,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.656565657,RUSH
1,0,0,0,0.5,0,1,0,0,1,0.656565657,SHORT PASS
1,0,0,0,0.5,0,0,1,0,1,0.656565657,RUSH
1,0,0,0,0.5,0,0,0,1,0.6,0.616161616,PUNT
1,0,0,0,0.5,1,0,0,0,1,0.848484848,RUSH
1,0,0,0,0.5,0,1,0,0,0.7,0.818181818,SHORT PASS
1,0,0,0,0.5,0,0,1,0,0.7,0.818181818,SHORT PASS
1,0,0,0,0.5,1,0,0,0,1,0.727272727,RUSH
1,0,0,0,0.5,0,1,0,0,0.4,0.666666667,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.434343434,SHORT PASS
1,0,0,0,0.5,0,1,0,0,0.6,0.393939394,SHORT PASS
1,0,0,0,0.5,1,0,0,0,1,0.323232323,RUSH
1,0,0,0,0.5,0,1,0,0,0.9,0.313131313,SHORT PASS
1,0,0,0,0.558333333,1,0,0,0,1,0.696969697,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.8,0.676767677,MEDIUM PASS
1,0,0,0,0.558333333,1,0,0,0,1,0.525252525,SHORT PASS
1,0,0,0,0.558333333,0,1,0,0,1,0.525252525,RUSH
1,0,0,0,0.558333333,0,0,1,0,0.7,0.494949495,SHORT PASS
1,0,0,0,0.558333333,0,0,0,1,0.3,0.454545455,LONG PASS
1,0,0,0,0.558333333,1,0,0,0,1,0.111111111,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.7,0.080808081,SHORT PASS
1,0,0,0,0.558333333,0,0,1,0,0.7,0.080808081,SHORT PASS
1,0,0,0,0.616666667,1,0,0,0,1,0.606060606,RUSH
1,0,0,0,0.616666667,0,1,0,0,0.4,0.545454545,RUSH
1,0,0,0,0.616666667,0,0,1,0,0.1,0.515151515,RUSH
1,0,0,0,0.616666667,1,0,0,0,1,0.484848485,MEDIUM PASS
1,0,0,0,0.616666667,1,0,0,0,1,0.373737374,SHORT PASS
0,1,0,0,0.616666667,0,1,0,0,0.3,0.303030303,SHORT PASS
0,1,0,0,0.616666667,0,0,1,0,0.3,0.303030303,SHORT PASS
0,1,0,0,0.616666667,0,0,0,1,0.3,0.303030303,SHORT PASS
0,1,0,0,0.616666667,1,0,0,0,1,0.808080808,MEDIUM PASS
0,1,0,0,0.616666667,1,0,0,0,1,0.636363636,RUSH
0,1,0,0,0.616666667,0,1,0,0,1,0.636363636,MEDIUM PASS
0,1,0,0,0.616666667,1,0,0,0,1,0.515151515,RUSH
0,1,0,0,0.616666667,0,1,0,0,1,0.515151515,SHORT PASS
0,1,0,0,0.616666667,0,0,1,0,1,0.515151515,MEDIUM PASS
0,1,0,0,0.616666667,1,0,0,0,1,0.404040404,SHORT PASS
0,1,0,0,0.616666667,0,1,0,0,1,0.404040404,RUSH
0,1,0,0,0.616666667,1,0,0,0,1,0.242424242,RUSH
0,1,0,0,0.616666667,0,1,0,0,0.6,0.202020202,RUSH
0,1,0,0,0.616666667,0,0,1,0,0.3,0.171717172,SHORT PASS
0,1,0,0,0.616666667,0,0,0,1,0.3,0.171717172,FIELD_GOAL
0,1,0,0,0.641666667,1,0,0,0,1,0.141414141,SHORT PASS
0,1,0,0,0.641666667,0,1,0,0,0.7,0.111111111,RUSH
0,1,0,0,0.7,1,0,0,0,1,0.727272727,RUSH
0,1,0,0,0.7,0,1,0,0,0.6,0.686868687,MEDIUM PASS
0,1,0,0,0.7,1,0,0,0,1,0.575757576,RUSH
0,1,0,0,0.7,0,1,0,0,0.7,0.545454545,SHORT PASS
0,1,0,0,0.7,0,0,1,0,0.3,0.505050505,SHORT PASS
0,1,0,0,0.7,1,0,0,0,1,0.464646465,SHORT PASS
0,1,0,0,0.7,0,1,0,0,1.6,0.525252525,RUSH
0,1,0,0,0.7,0,0,1,0,1.4,0.505050505,RUSH
0,1,0,0,0.7,0,0,0,1,0.6,0.424242424,PUNT
0,0,1,0,0.7,1,0,0,0,1,0.454545455,LONG PASS
0,0,1,0,0.7,1,0,0,0,0.3,0.03030303,RUSH
0,0,1,0,0.758333333,1,0,0,0,1,0.141414141,SHORT PASS
0,0,1,0,0.758333333,0,1,0,0,0.6,0.101010101,SHORT PASS
0,0,1,0,0.758333333,1,0,0,0,0.5,0.050505051,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.5,0.050505051,RUSH
0,0,1,0,0.758333333,0,0,1,0,0.2,0.02020202,RUSH
0,0,1,0,0.758333333,1,0,0,0,1,0.737373737,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.6,0.696969697,RUSH
0,0,1,0,0.758333333,0,0,1,0,0.1,0.646464646,SHORT PASS
0,0,1,0,0.758333333,0,0,0,1,0.1,0.646464646,RUSH
0,0,1,0,0.758333333,1,0,0,0,1,0.97979798,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.4,0.919191919,RUSH
0,0,1,0,0.758333333,1,0,0,0,1,0.858585859,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.8,0.838383838,MEDIUM PASS
0,0,1,0,0.758333333,1,0,0,0,1,0.737373737,SHORT PASS
0,0,1,0,0.758333333,0,1,0,0,0.6,0.696969697,RUSH
0,0,1,0,0.758333333,1,0,0,0,1,0.626262626,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.4,0.565656566,SHORT PASS
0,0,1,0,0.758333333,1,0,0,0,1,0.505050505,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.5,0.454545455,LONG PASS
0,0,1,0,0.758333333,1,0,0,0,1,0.202020202,RUSH
0,0,1,0,0.758333333,0,1,0,0,0.6,0.161616162,RUSH
0,0,0,1,0.758333333,0,0,1,0,0.1,0.111111111,RUSH
0,0,0,1,0.758333333,1,0,0,0,0.5,0.050505051,RUSH
0,0,0,1,0.758333333,1,0,0,0,1,0.444444444,RUSH
0,0,0,1,0.758333333,0,1,0,0,0.9,0.434343434,RUSH
0,0,0,1,0.758333333,0,0,1,0,0.7,0.414141414,RUSH
0,0,0,1,0.758333333,1,0,0,0,1,0.303030303,RUSH
0,0,0,1,0.758333333,0,1,0,0,1.1,0.313131313,RUSH
0,0,0,1,0.758333333,0,0,1,0,0.7,0.272727273,SHORT PASS
0,0,0,1,0.758333333,0,0,0,1,0.7,0.272727273,FIELD_GOAL
0,0,0,1,0.758333333,1,0,0,0,1,0.464646465,RUSH
0,0,0,1,0.758333333,0,1,0,0,0.8,0.444444444,RUSH
0,0,0,1,0.758333333,0,0,1,0,0.6,0.424242424,MEDIUM PASS
0,0,0,1,0.758333333,1,0,0,0,1,0.252525253,RUSH
0,0,0,1,0.758333333,0,1,0,0,0.7,0.222222222,RUSH
0,0,0,1,0.7,1,0,0,0,1,0.888888889,RUSH
0,0,0,1,0.7,0,1,0,0,0.8,0.868686869,RUSH
0,0,0,1,0.7,0,0,1,0,1.5,0.939393939,RUSH
0,0,0,1,0.7,0,0,0,1,0.6,0.848484848,PUNT
0,0,0,1,0.7,1,0,0,0,1,0.848484848,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.747474747,RUSH
1,0,0,0,0.5,0,1,0,0,0.9,0.737373737,RUSH
1,0,0,0,0.5,0,0,1,0,0.9,0.737373737,LONG PASS
1,0,0,0,0.5,1,0,0,0,1,0.505050505,RUSH
1,0,0,0,0.533333333,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.533333333,0,1,0,0,0.7,0.727272727,MEDIUM PASS
1,0,0,0,0.533333333,1,0,0,0,1,0.555555556,RUSH
1,0,0,0,0.533333333,0,1,0,0,1,0.555555556,SHORT PASS
1,0,0,0,0.533333333,0,0,1,0,1.4,0.595959596,LONG PASS
1,0,0,0,0.533333333,1,0,0,0,1,0.292929293,RUSH
1,0,0,0,0.533333333,0,1,0,0,0.6,0.252525253,SHORT PASS
1,0,0,0,0.533333333,0,0,1,0,0.6,0.252525253,MEDIUM PASS
1,0,0,0,0.533333333,1,0,0,0,1,0.131313131,RUSH
0,1,0,0,0.508333333,1,0,0,0,1,0.757575758,SHORT PASS
0,1,0,0,0.508333333,1,0,0,0,2,0.747474747,RUSH
0,1,0,0,0.508333333,0,1,0,0,1.5,0.696969697,SHORT PASS
0,1,0,0,0.508333333,0,0,1,0,1.5,0.696969697,SHORT PASS
0,1,0,0,0.508333333,0,0,0,1,1.5,0.696969697,PUNT
0,1,0,0,0.508333333,1,0,0,0,1,0.363636364,RUSH
0,1,0,0,0.508333333,0,1,0,0,0.7,0.333333333,MEDIUM PASS
0,1,0,0,0.508333333,1,0,0,0,1,0.232323232,RUSH
0,1,0,0,0.508333333,1,0,0,0,1.5,0.161616162,RUSH
0,1,0,0,0.508333333,0,1,0,0,0.9,0.101010101,RUSH
0,1,0,0,0.508333333,0,0,1,0,0.9,0.101010101,SHORT PASS
0,1,0,0,0.508333333,0,0,0,1,0.9,0.101010101,FIELD_GOAL
0,1,0,0,0.533333333,1,0,0,0,1,0.686868687,RUSH
0,1,0,0,0.533333333,0,1,0,0,1.1,0.696969697,SHORT PASS
0,1,0,0,0.533333333,0,0,1,0,1.1,0.696969697,SHORT PASS
0,1,0,0,0.533333333,0,0,0,1,1.1,0.696969697,PUNT
0,1,0,0,0.533333333,1,0,0,0,1,0.313131313,RUSH
0,1,0,0,0.533333333,0,1,0,0,0.8,0.292929293,RUSH
0,1,0,0,0.533333333,0,0,1,0,0.7,0.282828283,MEDIUM PASS
0,1,0,0,0.533333333,1,0,0,0,0.5,0.141414141,RUSH
0,1,0,0,0.533333333,0,1,0,0,0.1,0.101010101,SHORT PASS
0,1,0,0,0.591666667,1,0,0,0,1,0.565656566,SHORT PASS
0,1,0,0,0.591666667,0,1,0,0,1,0.565656566,LONG PASS
0,1,0,0,0.591666667,1,0,0,0,1,0.252525253,RUSH
0,1,0,0,0.591666667,0,1,0,0,0.2,0.171717172,RUSH
0,1,0,0,0.591666667,0,0,1,0,0.1,0.161616162,SHORT PASS
0,1,0,0,0.591666667,0,0,0,1,0.6,0.212121212,FIELD_GOAL
0,0,1,0,0.558333333,1,0,0,0,1,0.797979798,RUSH
0,0,1,0,0.558333333,0,1,0,0,0.7,0.767676768,RUSH
0,0,1,0,0.558333333,0,0,1,0,1.5,0.848484848,SHORT PASS
0,0,1,0,0.5,1,0,0,0,1,0.757575758,SHORT PASS
0,0,1,0,0.5,0,1,0,0,0.7,0.727272727,SHORT PASS
0,0,1,0,0.5,0,0,1,0,0.7,0.727272727,SHORT PASS
0,0,1,0,0.5,1,0,0,0,1,0.656565657,MEDIUM PASS
0,0,1,0,0.5,1,0,0,0,1,0.535353535,RUSH
0,0,1,0,0.5,0,1,0,0,0.5,0.484848485,RUSH
0,0,1,0,0.5,0,0,1,0,0.1,0.444444444,RUSH
0,0,1,0,0.5,1,0,0,0,1,0.424242424,RUSH
0,0,1,0,0.5,0,1,0,0,0.6,0.383838384,RUSH
0,0,1,0,0.5,1,0,0,0,1,0.181818182,RUSH
0,0,1,0,0.5,0,1,0,0,1,0.181818182,SHORT PASS
0,0,1,0,0.5,0,0,1,0,1,0.181818182,SHORT PASS
0,0,1,0,0.5,0,0,0,1,1,0.181818182,FIELD_GOAL
0,0,0,1,0.525,1,0,0,0,1,0.808080808,SHORT PASS
0,0,0,1,0.525,0,1,0,0,0.7,0.777777778,SHORT PASS
0,0,0,1,0.525,0,0,1,0,0.7,0.777777778,SHORT PASS
0,0,0,1,0.525,0,0,0,1,0.7,0.777777778,PUNT
0,0,0,1,0.466666667,1,0,0,0,1,0.757575758,SHORT PASS
0,0,0,1,0.466666667,0,1,0,0,0.7,0.727272727,RUSH
0,0,0,1,0.466666667,1,0,0,0,1,0.555555556,SHORT PASS
0,0,0,1,0.466666667,0,1,0,0,1,0.555555556,LONG PASS
0,0,0,1,0.466666667,1,0,0,0,1,0.171717172,RUSH
0,0,0,1,0.466666667,0,1,0,0,0.8,0.151515152,RUSH
0,0,0,1,0.466666667,0,0,1,0,0.6,0.131313131,RUSH
0,0,0,1,0.466666667,1,0,0,0,0.7,0.070707071,RUSH
0,0,0,1,0.466666667,0,1,0,0,0.3,0.03030303,SHORT PASS
0,0,0,1,0.466666667,1,0,0,0,1,0.98989899,RUSH
0,0,0,1,0.466666667,0,1,0,0,0.8,0.96969697,RUSH
0,0,0,1,0.45,1,0,0,0,1,0.808080808,SHORT PASS
0,0,0,1,0.45,0,1,0,0,1,0.808080808,SHORT PASS
0,0,0,1,0.45,0,0,1,0,1,0.808080808,RUSH
0,0,0,1,0.45,0,0,0,1,0.5,0.757575758,SHORT PASS
0,0,0,1,0.425,1,0,0,0,1,0.757575758,SHORT PASS
0,0,0,1,0.425,0,1,0,0,1,0.757575758,SHORT PASS
1,0,0,0,0.5,1,0,0,0,1,0.707070707,MEDIUM PASS
1,0,0,0,0.5,1,0,0,0,1,0.555555556,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.303030303,RUSH
1,0,0,0,0.5,0,1,0,0,0.9,0.292929293,RUSH
1,0,0,0,0.5,0,0,1,0,0.8,0.282828283,SHORT PASS
1,0,0,0,0.5,0,0,0,1,1.4,0.343434343,PUNT
1,0,0,0,0.5,1,0,0,0,1,0.373737374,SHORT PASS
1,0,0,0,0.5,1,0,0,0,1.8,0.454545455,MEDIUM PASS
1,0,0,0,0.5,0,1,0,0,0.7,0.343434343,SHORT PASS
1,0,0,0,0.5,0,0,1,0,0.7,0.343434343,RUSH
1,0,0,0,0.5,0,0,0,1,0.4,0.313131313,MEDIUM PASS
1,0,0,0,0.5,1,0,0,0,1,0.191919192,RUSH
1,0,0,0,0.5,0,1,0,0,1.1,0.202020202,SHORT PASS
1,0,0,0,0.5,0,0,1,0,0.6,0.151515152,SHORT PASS
1,0,0,0,0.5,0,0,0,1,0.1,0.101010101,RUSH
1,0,0,0,0.5,1,0,0,0,0.7,0.070707071,RUSH
1,0,0,0,0.5,0,1,0,0,0.4,0.04040404,RUSH
1,0,0,0,0.5,0,0,1,0,0.4,0.04040404,SHORT PASS
1,0,0,0,0.5,0,0,0,1,0.4,0.04040404,FIELD_GOAL
1,0,0,0,0.525,1,0,0,0,1,0.717171717,SHORT PASS
1,0,0,0,0.525,0,1,0,0,0.3,0.646464646,RUSH
1,0,0,0,0.525,0,0,1,0,0.1,0.626262626,MEDIUM PASS
1,0,0,0,0.525,1,0,0,0,1,0.434343434,SHORT PASS
1,0,0,0,0.525,0,1,0,0,1,0.434343434,SHORT PASS
0,1,0,0,0.525,0,0,1,0,1,0.434343434,SHORT PASS
0,1,0,0,0.525,0,0,0,1,1,0.434343434,PUNT
0,1,0,0,0.525,1,0,0,0,1,0.555555556,SHORT PASS
0,1,0,0,0.525,0,1,0,0,1,0.555555556,RUSH
0,1,0,0,0.525,0,0,1,0,1,0.555555556,SHORT PASS
0,1,0,0,0.525,0,0,0,1,1,0.555555556,PUNT
0,1,0,0,0.525,1,0,0,0,1,0.404040404,MEDIUM PASS
0,1,0,0,0.525,1,0,0,0,1,0.252525253,SHORT PASS
0,1,0,0,0.525,0,1,0,0,0.9,0.242424242,RUSH
0,1,0,0,0.525,0,0,1,0,0.1,0.161616162,SHORT PASS
0,1,0,0,0.525,0,0,0,1,0.1,0.161616162,RUSH
0,1,0,0,0.525,1,0,0,0,1,0.141414141,RUSH
0,1,0,0,0.525,0,1,0,0,0.9,0.131313131,RUSH
